FID IID C1 C2 C3 C4 C5 C6 C7 C8 C9 C10
MAP91949579 MAP91949579 -0.000895763 0.00543586 -0.000200799 -0.00549717 -6.1405e-05 -0.00157936 0.00249422 0.00113702 -0.0026711 0.000132872
MAP81783210 MAP81783210 0.00152652 -0.00661952 0.0027519 -0.00556757 -0.001387 -0.000729475 -0.00403709 0.000554357 0.00429404 0.00369495
MAP86127970 MAP86127970 -0.00235781 -0.000791143 0.0017468 -0.0084401 -0.0011159 0.00317915 -0.000341397 0.00558522 0.00820611 -0.00214294
MAP82455953 MAP82455953 0.00355752 -0.00690507 0.00189626 -0.0111388 -0.00578942 -0.00633373 -0.00734586 -0.00163034 -0.00556309 0.0068514
MAP82617423 MAP82617423 -9.50568e-05 -0.00118088 -0.0015365 -0.00658967 -0.00035635 -0.00478257 0.000776639 0.0125465 0.00116155 -0.000178902
MAP85584353 MAP85584353 0.00896742 0.00110449 -0.00240032 0.00472557 0.000852702 0.00577568 -0.000251936 -0.00466638 0.00416651 0.00309517
MAP86274610 MAP86274610 0.00147021 0.0043579 0.0327339 0.00937297 -0.00171909 0.00447306 -0.00233077 -0.000202612 -0.00186887 -0.00439369
MAP50402143 MAP50402143 -0.000693166 -0.00334454 0.00152952 -0.00729338 -0.000276552 0.000508823 -2.72424e-05 0.00313945 0.00419565 0.00123105
MAP50304998 MAP50304998 0.00193115 -0.00520594 0.00222442 -0.0111304 -0.000552705 -0.00933747 -0.00301611 0.00225821 0.00165104 0.0101814
MAP10093562 MAP10093562 0.00452789 0.000452788 0.0136069 -0.000253839 -0.00180189 0.006153 0.0054399 -0.00606065 0.00622646 -0.00557864
ROS20207013 ROS20207013 -0.00701683 -0.00373066 0.000861339 0.00195798 0.00220975 -0.00530237 0.00773915 -0.000855531 -0.00610984 0.0028865
MAP52957571 MAP52957571 0.0031971 -0.000445408 -0.0053777 0.00131822 0.000966905 0.00311137 0.000184113 0.00593732 0.00294298 -0.00153303
MAP40385646 MAP40385646 0.00633445 -0.00345153 -0.00163644 -0.00279068 0.00260416 -0.00301647 0.00148232 0.0136072 -0.00490771 0.00130438
MAP55025694 MAP55025694 0.0109154 0.00353785 -0.00311841 0.00238567 0.00423456 3.78065e-05 0.00431222 0.0116454 0.00774684 -0.00153327
MAP50401390 MAP50401390 -0.000529847 -0.00628206 0.00165314 -0.00798203 -0.00250791 0.00119565 -0.00329519 -0.000756881 0.00342115 -0.00313306
MAP23004922 MAP23004922 0.003033 0.00615794 -9.26171e-05 -0.00597607 -0.00156363 -0.000309009 0.00915543 -0.000248028 0.00167633 -0.000834795
MAP35592862 MAP35592862 -0.000928946 0.00392584 -0.000133647 -0.00228487 0.0031024 0.003482 -0.00534098 -0.00163692 0.00660185 0.00422925
MAP50199993 MAP50199993 0.000950107 0.00377098 0.000528488 -0.00565258 -0.00185499 0.00300945 -0.0139837 0.00891366 0.000941865 0.00286877
MAP08891975 MAP08891975 0.0019415 0.000504509 -0.000647619 -0.00547343 0.000472206 0.00825193 -0.0057609 -0.00895362 0.0127587 -0.00624386
PT-8WZM ROS11198390 -0.0028953 0.00705332 -0.000535917 -0.00189102 0.00193798 0.00819868 0.0105741 -0.00118103 -0.00727474 -0.00984703
PT-C1FU ROS11183735 0.00506601 0.00475294 -0.00377126 -0.00111167 0.00221657 0.00507026 -0.00729131 -0.0010225 -0.00845245 -0.0034526
PT-3MRI ROS11240247 0.00361366 0.01054 0.000517005 0.00174869 0.00202046 -0.000124757 0.00439112 -0.00460857 -0.001514 -0.00424376
PT-8X21 ROS10577337 -0.0101728 -0.0055165 -0.00539005 0.00750099 0.00467457 -0.00727109 0.00469931 0.000972225 0.00213179 -0.00617111
PT-8WZL ROS10394182 0.012676 -0.00348129 -0.00208972 0.00513981 0.00161919 -0.00106021 -0.00087443 0.00661462 0.0110689 -0.000580132
PT-BYOB MAP50105301 0.00514425 -0.000749105 -0.000292269 -0.00607943 0.00166694 -0.00573463 -0.00753714 -0.00342744 0.00161573 0.00225191
PT-3MRF ROS10473384 0.017941 -0.00442902 0.00192318 0.00634992 0.00163181 0.00777574 0.00732198 0.00838413 0.0014927 0.000646933
PT-BZ5P MAP50404037 -0.0012894 0.00323823 -0.00118544 -0.00222197 0.00296331 -0.0013751 -0.00514432 -0.00810576 -0.0113948 0.00448534
PT-C1FA ROS11045988 0.00235902 0.00391492 -0.00123206 -0.00522779 -0.000986288 0.00862848 -0.00270014 -0.00122372 0.00796317 -0.00218515
PT-8WZQ ROS10248033 -0.00418877 -0.00495333 0.000680583 -0.00506009 -0.00222526 -0.00697056 -0.00397979 -0.00234432 0.000147074 0.00171384
PT-BZSK MAP50407486 -0.000196166 5.29999e-05 0.00191228 -0.00413606 0.00240703 -0.00113975 0.00211765 -0.00375207 -0.00115748 0.00627372
MAP14726154 MAP14726154 -0.00559305 -0.00404855 -0.00133967 0.00510421 0.00691951 0.00502561 -0.00528838 0.00366047 0.00124778 0.0019771
MAP19460005 MAP19460005 0.00517518 -0.00272601 -0.00298836 -0.00251583 0.000501218 0.00328989 0.000102368 -0.000791302 -0.00692632 -0.00674706
MAP19785885 MAP19785885 0.000133873 -0.00230168 -0.000594259 -0.00363727 -0.00108293 0.00215358 0.000300111 -0.00375838 0.0139978 0.00446125
MAP24219409 MAP24219409 -0.00244912 0.000828565 -0.00173887 -0.00556073 0.0015379 -0.00450361 0.00704061 0.0036314 0.00756429 -0.0111232
MAP26671823 MAP26671823 0.00072409 0.0296237 -0.00257822 0.00537734 0.00103566 0.0113211 -9.34819e-05 -0.00103069 0.00178546 7.09633e-06
MAP34326260 MAP34326260 0.016759 -0.000232565 -0.00611705 0.00715313 0.0058253 0.00247232 -0.000925933 -0.00980917 0.00215622 -0.00454049
MAP35299510 MAP35299510 0.000491034 0.00103412 0.000566624 -0.00668184 0.000564998 0.00104749 -0.000777204 0.00237974 -0.00561846 -0.00312343
MAP65384603 MAP65384603 0.00317334 -0.00247217 0.000847779 -0.0100226 0.00133519 -0.00652432 -0.00856698 -0.00249612 0.00438153 0.00485555
MAP75990666 MAP75990666 0.00503894 -0.0032268 0.0134303 -0.00139828 -0.00398196 -0.0014156 -0.00479966 -0.00355727 -0.00121728 0.00188008
MAP92928376 MAP92928376 -0.00274168 0.000205216 -0.000865273 -0.00602478 -0.00200127 -0.00416199 -0.00477776 -0.00226147 -0.0062274 -0.00678768
MAP44299049 MAP44299049 -0.00330786 0.00263172 0.000494128 -0.00175849 0.00111615 -0.0039064 -0.000957881 0.0114866 -0.00455832 0.00300009
MAP44951690 MAP44951690 -0.00157427 -0.00508178 0.00425356 -0.0109065 0.000301074 0.00109372 -0.00168925 0.00308922 0.000666917 9.71639e-05
ROS20938081 ROS20938081 0.00277191 0.00359342 -0.00082752 -0.00535666 0.00019191 0.000887947 0.00896701 -0.00308842 0.00332663 -0.000227036
MAP50107619 MAP50107619 0.0043266 -0.00789417 0.00115006 -0.0127345 0.00343296 -0.00555478 0.00358616 -0.00571672 -0.00707557 0.00633244
MAP71558084 MAP71558084 0.00228321 0.00281981 0.00160439 -0.00820387 -0.000597815 -0.00477921 -0.000465279 -0.00208791 0.00602671 -0.00243276
MAP50302842 MAP50302842 0.0227298 -0.0143528 -0.0045132 0.00826126 0.00366573 -0.00344629 0.00517432 -0.0044238 6.4377e-06 -0.00542429
MAP75262623 MAP75262623 -0.00320307 0.0039581 0.000172778 -0.00216557 0.00231188 -0.00511492 0.00409666 -0.000352818 -0.000199172 -0.00398846
ROS48319614 ROS48319614 -0.00971653 -0.00814181 -0.00236601 0.00538839 0.00484286 -0.000429223 -0.00169338 0.00234854 -0.00630783 0.010012
MAP50402981 MAP50402981 -0.00273699 0.00473113 0.000534115 -0.00522506 -0.00123554 0.00227585 3.94992e-05 0.00113172 -0.0125786 0.00739132
MAP80368783 MAP80368783 7.01418e-05 -0.00260145 -0.00156442 -0.00176971 0.00332209 0.00358824 -0.00296698 0.000322631 1.69799e-05 0.000525224
MAP80790863 MAP80790863 -0.00583374 0.00023336 -0.00260267 0.00205595 0.000428817 -2.40515e-05 0.00279786 -0.00766495 -0.00471143 0.00735933
MAP51791453 MAP51791453 -0.00409993 -0.000892721 -0.00275929 -0.0012305 0.00435936 -0.00277263 -0.00186982 -0.00101237 0.00157927 0.000591956
MAP53727207 MAP53727207 -0.00506704 0.00102449 0.00243054 -0.00491151 -0.00050975 0.0030407 0.00159695 0.0019144 -0.00131143 -0.000525252
MAP57442623 MAP57442623 -0.00390758 -0.00123294 -0.000160594 -0.0045464 0.00117994 -0.00293162 -0.000950096 0.0033504 -0.00537324 -0.00152547
MAP38606123 MAP38606123 0.0237612 -0.0173608 -0.00553857 0.0106584 0.00125369 -0.0075396 0.00855109 -0.00697487 0.00303894 0.00456278
MAP80487613 MAP80487613 -0.00416853 -0.00122988 0.00211535 -0.00430349 0.00138567 -0.00149505 0.00256571 -0.00560359 -0.00286166 0.00313641
MAP58531593 MAP58531593 0.00186773 0.00386677 0.00102349 -0.00327045 0.00579919 0.00520058 0.00603298 0.00609626 0.00347092 -0.00387439
MAP33332646 MAP33332646 -0.00418492 -0.0012521 0.000786875 -0.00830363 -0.000384133 -0.00389911 0.00476578 -0.00350719 -0.00241583 -0.00912739
MAP62574447 MAP62574447 -0.00421517 -0.00265047 -0.00128095 0.0012866 -0.000475026 0.0032175 -0.00379435 0.00606001 0.00196169 0.00813392
ROS20928345 ROS20928345 -0.00247753 0.00216229 0.00516993 -0.00104047 0.00027119 0.00573579 -0.000349288 -0.00564077 -0.00174152 -0.00324325
MAP65309742 MAP65309742 -2.10948e-05 -0.000475636 0.00800113 -0.00241037 0.00314258 -0.00333581 0.000910775 -0.00722761 -0.00693354 -0.00119911
MAP65925304 MAP65925304 -0.0020917 0.00201557 0.000266981 -0.00375435 0.00327132 0.00152117 -0.00683057 0.00348487 -0.00241129 -0.00134166
MAP65990079 MAP65990079 -0.000512385 -0.00106558 0.00277697 -0.00986778 -0.000899184 -0.00470542 -0.00200806 -0.00581019 0.000402226 -0.00232356
MAP66394957 MAP66394957 -0.00181507 0.00237275 0.0298411 0.00540101 -0.00127219 0.00214392 -0.0046533 -0.000245259 -0.00568691 -0.00183434
MAP67429065 MAP67429065 -0.00307841 0.00123903 -0.00486956 -0.00161462 0.000501121 -0.00358063 -0.00198853 0.00278939 0.000503552 0.000467228
ROS21193770 ROS21193770 0.00144909 0.00306442 -0.000102829 -0.00440428 0.00294758 -6.12429e-05 0.00748331 -0.00774566 -0.000825384 0.00406966
ROS32666549 ROS32666549 0.0167072 -0.00677078 -0.00637258 0.00356595 0.00351307 8.5564e-05 0.00189361 0.00869691 -0.00243721 0.00307033
ROS10484873 ROS10484873 -0.0025817 0.00573385 -0.00286 -0.00193329 0.00172935 0.00628674 -0.00396324 -0.00576961 0.00581161 0.00736118
ROS20906231 ROS20906231 0.00115331 0.00161433 0.00383229 -0.00688411 -0.00121907 -0.00637748 -0.0134526 -0.0044436 0.00194396 -0.00656972
MAP54324848 MAP54324848 0.0101984 -0.00337085 0.0200834 0.00871174 -0.00258839 0.00272217 0.0017152 0.00619523 0.00344605 0.011863
MAP53355949 MAP53355949 0.0155573 -0.00641035 -0.000221033 0.00458631 0.0045042 -0.000696762 -0.00618943 0.000360419 0.0051755 0.00694542
MAP37617978 MAP37617978 -0.00210754 0.000934772 0.00101722 -0.00555696 0.00379641 0.00424004 -0.00607457 0.00670294 0.00345107 0.00335791
MAP00285563 MAP00285563 0.00237215 0.0251837 -0.00400327 -0.000197713 0.00135968 0.009683 0.00424544 0.00465035 -0.00624663 0.000380504
MAP45514725 MAP45514725 0.00102159 -0.00232943 0.00619002 -0.00142041 -0.00221314 -0.00189066 0.00313399 -0.00560124 -0.00689516 0.00942848
MAP13464351 MAP13464351 -0.0113656 -0.00510352 -0.00214542 0.00803287 0.00157669 -0.00365057 0.000206225 0.00451182 -0.00195645 0.000759124
MAP13747771 MAP13747771 -0.00910893 -0.00324946 -0.00251261 0.000146285 0.000596134 0.00147002 0.00316037 0.00337149 -0.00662248 -0.000638652
MAP05218242 MAP05218242 -0.00474551 -0.0015646 -0.00157683 -0.00291009 0.000109704 -0.00725869 0.00470753 0.00213601 -0.0185074 -0.00137161
MAP21362537 MAP21362537 0.00210708 -0.00525616 0.00660633 -0.00818569 -0.0047426 -0.0070222 -0.00910106 0.000419908 0.00207064 0.000837712
MAP54572768 MAP54572768 0.000914291 0.000502109 0.000894888 -0.0046852 -0.00180975 -0.00153857 0.000885411 0.000615958 0.000896921 -0.00183988
MAP24073245 MAP24073245 0.00427762 -0.00598619 -0.00041704 -0.00875942 0.00183357 -0.00382662 0.00241169 -0.0112518 -0.00372088 0.0122771
MAP45122535 MAP45122535 -0.00321136 4.00051e-06 -0.00127163 -0.00516949 0.00154332 -0.00125313 0.00917335 0.00461457 0.00398861 -0.00892323
MAP32383679 MAP32383679 0.0217617 -0.0062768 0.0306354 0.0152673 -0.00243602 0.000665282 -0.00385262 0.000231398 0.00956101 -0.00590247
ROS10248169 ROS10248169 -0.0047176 -0.000186881 0.00463856 0.0030776 0.00144352 -0.00368523 -0.000470027 -0.00171196 -0.00185446 -0.00619587
MAP13447030 MAP13447030 -0.00334405 0.00490929 -0.0019187 -0.00384679 -0.00210296 -0.00395337 0.0040981 0.00653969 -0.00121444 0.0034065
MAP33501827 MAP33501827 -0.000689411 -0.00168101 0.00247869 -0.00436475 0.00205109 0.00708346 0.00465275 -0.00306048 0.00297443 0.00498253
MAP24141372 MAP24141372 -0.000956595 0.00128947 -0.00123424 -0.00387914 -0.00274569 -0.00104168 0.000101886 0.00502069 -0.00353037 -0.00501172
MAP18611216 MAP18611216 0.00923376 -0.00513799 -0.000869937 -0.00154297 5.84997e-06 -0.0024512 -0.00441279 0.00711803 0.00863567 -0.0036315
MAP50101235 MAP50101235 0.00401368 -0.00128795 0.00174471 -0.00351584 6.31593e-05 0.000145111 -0.00258057 0.000664754 -0.00510575 0.00896841
MAP50410445 MAP50410445 -0.000956541 0.000307214 -0.00186759 -0.00560993 0.000309986 -0.00520228 -0.00317859 0.00418912 -0.00142238 -0.00188877
MAP37759927 MAP37759927 0.00798808 0.000396919 -0.00263743 0.00033774 0.00120624 -0.00275609 0.00268367 0.00307324 0.00808881 -0.00368252
MAP50400961 MAP50400961 -0.00291198 -0.00280948 0.000226516 -0.00296846 0.00162124 -0.00802904 0.00451281 0.00713605 -0.00226335 -0.000613476
MAP27083391 MAP27083391 -0.000724262 -0.00174287 0.00114993 -0.00397381 0.00414126 3.37836e-05 -0.00297696 -0.00448434 0.00488275 0.00634092
MAP45627085 MAP45627085 -0.000149387 -0.00130838 0.000153871 -0.00490627 0.000415548 0.0079098 0.00895048 0.000552656 -0.00303908 -0.0048049
MAP23993132 MAP23993132 0.0141851 0.00341549 -0.00282234 0.00372307 0.00519234 0.00519772 -0.00101259 0.00117985 -0.00211611 -0.00134006
MAP50108912 MAP50108912 0.00226656 -0.0048807 0.00124284 -0.0100772 0.00246385 -0.00850904 -0.000673984 -0.00173024 -0.00361501 -0.00328372
MAP04767750 MAP04767750 0.00634445 -0.00844875 0.00282192 -0.00382884 -0.000878675 0.00218798 0.000420988 -0.0037283 -0.00104735 0.00213218
MAP50409956 MAP50409956 -0.00293954 0.00107195 0.00383059 -0.00826719 -0.00108742 0.00740557 -0.00337294 -0.00181432 -0.000242943 -0.00208991
MAP18920002 MAP18920002 -0.00815611 -0.00295416 0.00118603 -0.00135423 0.00456265 0.00105561 -0.00267558 -0.00315798 0.005302 0.00263799
MAP08682642 MAP08682642 0.0112198 -0.00263928 -0.00233678 0.00375111 0.00341834 0.00314758 -0.00772465 -0.00279849 0.00207952 0.0114287
MAP17705889 MAP17705889 -0.00381539 -0.00025252 0.000839925 -0.00584034 -0.000357365 0.000293455 0.00230521 0.00358823 0.00233331 -0.000376242
ROS10228075 ROS10228075 -0.00179798 0.000723197 -0.00286284 -0.000259137 0.00302833 -0.00209645 -0.00307224 -0.00137781 -0.00461406 -0.00386381
MAP58014515 MAP58014515 5.79543e-05 -0.00258147 0.00370144 -0.011399 0.00574969 -0.0036062 -0.00562015 -0.0034368 -0.00135295 0.00374883
PT-8WZP ROS11120276 -0.00630776 -0.00285365 -0.000248264 0.00622286 0.00128261 -0.00154858 -0.00030551 -0.00247511 -0.00601542 0.00285848
PT-BZRG MAP50303019 -0.00121191 -0.00265254 0.00108626 -0.00273156 -0.000215804 0.00264908 0.00655035 0.00399272 -0.000829874 -0.00738051
PT-BZ1C MAP50406183 -0.00274048 -0.00142267 0.00407324 -0.00419401 0.00189054 -0.00321446 -0.00198654 -0.00349932 -0.00101785 -0.00427404
PT-8WZV ROS11322762 0.0095568 -0.00138162 0.0196549 0.0024178 -0.00112132 -0.000882998 -0.000950698 -0.00078078 0.00228516 -0.00783014
PT-BYJR MAP50404451 -0.0105727 -0.00291449 -0.00249062 0.00766079 0.000868939 0.00148767 -0.0010171 -0.00106713 -0.0127529 -8.76332e-06
PT-BYOY MAP50401426 -0.00595094 -0.00172104 -0.0023524 0.000315477 0.00149999 0.000665568 0.00278068 0.00843619 0.00585842 -0.00540868
PT-C1EQ ROS10580684 -0.00524319 -5.22783e-05 0.0265045 0.0119729 0.001038 -0.00207749 0.00362048 0.00041735 -0.000277433 -0.00258328
PT-8X23 ROS11082005 -0.0099426 -0.00653472 -0.00242071 0.00240393 0.000890911 -0.00278319 -0.00026247 -0.00636792 -0.00209406 -0.00533752
PT-3MQW ROS10263208 -0.00696577 -0.00235457 -0.00425293 -0.00072699 -0.000529217 -0.000597291 -0.00073331 0.00824812 0.00286301 -0.000817253
PT-BYZO MAP50408103 -0.00415325 -0.00139109 0.00326015 -0.00347962 -0.0025131 -0.00242381 0.00591376 -0.00147364 -0.00534593 -0.00478127
PT-BYJZ MAP50300534 0.00531581 -0.00479547 0.00210257 -0.0120179 0.00046438 -0.00562437 -0.00323282 -0.00999637 0.00249365 -0.000564787
PT-8X76 ROS10479506 -2.42296e-05 0.000965707 0.00161356 -0.00845693 -0.0019441 -0.00268901 0.00941772 8.41347e-05 -0.00354635 0.00651456
PT-BZ1D MAP50109053 0.000945679 -0.00547407 0.0033358 -0.00927941 0.00259399 -0.00138023 -0.0058492 0.00334313 -0.00126542 0.0101901
PT-BYJ4 MAP50402305 0.00291301 0.00241488 -0.000502062 -0.00615275 -0.000231313 0.00106537 -0.00533927 0.00265053 0.00530056 0.00625362
PT-8WZO ROS11104122 0.00175036 0.00506967 -0.00108958 -0.00176885 0.0021834 -0.00533029 -0.00244486 -0.000764765 -0.00268212 -0.00711952
PT-BYOV MAP50104396 -0.00167399 -0.00108434 0.00137775 -0.00762327 0.0026886 -0.00277913 0.00166256 0.00390408 0.00449027 0.00387393
PT-3MQX ROS10204365 -0.0092248 -0.00262031 -0.00156303 0.00637932 0.00164011 -0.00414663 0.00491512 0.00191893 3.83653e-05 -0.00127052
PT-BYUZ MAP50112436 0.0125102 -0.00388768 -0.0060722 0.0017097 0.0029495 0.00547454 0.00066711 -0.0031142 0.00739461 -0.00447513
PT-C13R ROS21412176 -0.00676341 -0.00562544 -0.00209321 0.00456848 -0.000274442 -0.000548929 0.000848754 -0.00236329 -0.00218098 0.00319767
PT-8X8J ROS11160328 -0.00879002 -0.00727919 -0.00570869 0.00532518 0.00476099 -0.00585094 -0.00699619 -0.00060721 -0.00132467 0.0019913
PT-BYZL MAP50108336 0.000330291 0.00240579 0.00488019 -0.0119981 0.000707893 -0.00178718 -0.00999772 0.00159303 0.00599458 -0.002875
ROS10430919 ROS10430919 -0.00282173 0.000737067 0.00560981 -0.0044104 0.00348143 -0.00375087 -0.00121959 -0.000926748 -0.0145147 0.00108353
MAP44671043 MAP44671043 -0.00289634 0.00567754 0.0146697 0.00141867 -8.67707e-07 -0.00663878 -0.0026804 0.00786861 -0.000844388 -0.00294539
ROS20124619 ROS20124619 -0.00489462 -0.0049295 -0.00255257 0.000193964 0.000573256 0.00696778 0.00554622 0.00133201 0.00728945 -0.00217457
MAP08536593 MAP08536593 -0.00125227 0.00384631 -0.00203372 -0.00865502 -0.00204317 0.000670342 0.00405076 -0.00355323 -0.00365563 -0.00171062
MAP50105013 MAP50105013 0.00329076 -0.00234793 0.00349226 -0.0120393 -0.00226797 -0.0108322 -0.0017563 -0.00766105 0.00190223 -0.00510585
MAP05632732 MAP05632732 0.00047583 -0.00298215 0.000186041 -0.00984048 -0.00338927 0.00042764 -0.00139316 0.0050329 -0.00397895 0.00164145
MAP33006377 MAP33006377 -0.000982549 0.00379321 0.00330445 -0.000260736 0.00407616 -0.00662898 0.00290722 -0.00824662 -0.00687894 -0.00913438
MAP50111971 MAP50111971 -0.00281941 -0.00193472 0.0154028 0.0019517 -0.00050021 -0.00231246 -0.00295906 0.0010409 0.0101673 -0.00502159
ROS15101241 ROS15101241 -0.00987378 -0.00671763 -0.00239704 0.0061325 0.00222735 -0.00458741 -0.00316672 0.0044928 0.00209115 0.0116074
MAP35458631 MAP35458631 -0.000234651 -0.00123233 0.00164585 -0.00724398 0.000197333 0.00279219 0.00460118 -0.0040732 0.000131366 -0.00390462
MAP35110444 MAP35110444 -0.00888861 -0.00626937 -0.00427712 0.00757628 0.00637288 -0.00114328 -0.00331751 0.00444 0.0126465 -0.00165111
MAP39405962 MAP39405962 -0.0048934 -0.000292906 0.00259355 -0.000770939 0.00142347 0.000604728 0.00170489 0.00818452 -0.00197453 -0.00271135
PT-BZ6V MAP50401002 -0.00163146 -0.000998975 0.00181779 -0.00567171 0.00379988 -0.00153787 -0.00604848 0.00604252 0.011736 -0.00198905
PT-C1DW ROS10284569 0.012145 0.00181909 -0.000849361 0.0029695 0.000318177 -0.0031595 -0.00493767 0.00457993 0.00123932 -0.00464756
PT-BZO2 MAP50403284 0.00415069 -0.00589376 0.0178446 -0.00428058 -0.0028902 -0.00779183 -0.00218754 0.00649702 -0.000211325 0.00130145
PT-BZR2 MAP50405042 -0.00348021 0.00130962 -0.00190069 -0.000165636 0.00261557 -0.00187264 -0.0103084 0.00362493 0.00128908 -0.00475865
PT-BZ7U MAP50403996 -0.0033032 -0.000821627 -1.51332e-05 -0.00434015 0.0004446 0.00214561 0.000807998 -0.00241635 -0.0065517 -0.00926374
PT-BYZT MAP50402693 0.0010615 -0.00640453 0.00136607 -0.0132409 -0.00437784 -0.0038562 0.00144715 0.0016138 -0.00526484 -0.00129218
PT-C1EB ROS11145865 -0.00121858 0.00317693 0.000712505 -0.00536452 -0.00155663 0.00187058 9.10874e-05 0.00489003 4.57257e-05 -0.000552962
PT-BZRE MAP50402729 0.00279397 8.57871e-05 -0.00183672 -0.00412007 0.00353264 -2.82276e-06 0.00260695 0.00569428 0.000117823 -0.00580207
PT-C1F8 ROS11349821 -0.00728192 -0.00453994 0.00603639 0.00251572 0.00311153 0.000167903 0.00223762 0.00670898 -0.00201614 -0.00268239
PT-C1DY ROS11099004 -0.00435738 -0.00397396 0.0015458 -0.000743295 0.00221424 0.00235219 -0.00477412 0.00541452 0.00134278 -0.000383226
PT-8X22 ROS10577887 0.00369031 0.0155722 -0.00271539 0.00470156 0.000699981 0.0019956 0.00138791 0.00570291 0.00531162 -0.00882584
MAP14184286 MAP14184286 -0.00565121 -0.00166871 -0.00199047 -0.00323068 0.00153751 -0.000949404 0.00168931 0.00562061 0.000196486 -0.00811603
PT-C1FM ROS11119101 0.00306275 0.00323238 0.000737425 -0.00318778 -0.000885383 -0.000126749 -0.00123987 0.00777425 0.00639622 0.00946579
MAP17345449 MAP17345449 -0.00162823 0.00392973 0.00286947 -2.18939e-05 0.00247393 -0.00149053 0.00918516 0.00310033 0.000532171 -0.00220261
MAP08337320 MAP08337320 -0.0021569 -0.00090053 0.00311048 -0.000342437 -0.00370551 0.0107273 0.00346063 -0.000131128 0.0073652 0.00373446
